_ - id,_ - url,_ - rank,_ - city,_ - ifmid,_ - ifiid,_ - growth,_ - workers,_ - company,_ - website,_ - state_l,_ - state_s,_ - revenue,_ - zipcode,_ - founded,_ - industry,_ - latitude,_ - metrocode,_ - longitude,_ - yrs_on_list,_ - previous_workers,_ - metro,_ - partner_lists - partner_lists
44403,the-favergray-company,4593,Jacksonville Beach,64,20,70.0065,52,The FaverGray Company,"www,favergray.com",Florida,FL,146768931,32250,2005,Construction,30.28056,"Jacksonville, FL",-81.41207,3,46,"Jacksonville, FL",
24392,empireworks,4594,Irvine,2,20,69.9879,1191,EmpireWorks,empireworks.com,California,CA,41699880,92614,2002,Construction,33.6803,"Los Angeles-Long Beach-Anaheim, CA",-117.8333,3,828,Los Angeles,
67671,solidsurfacecom,4595,Tucson,154,18,69.9779,9,SolidSurface.com,solidsurface.com,Arizona,AZ,2650825,85714,2007,Retail,32.16739,"Tucson, AZ",-110.95086,2,5,,
82298,fresh-green-light,4596,Cos Cob,58,19,69.9356,35,Fresh Green Light,freshgreenlight.com,Connecticut,CT,2156721,6807,2009,Education,41.05673,"Bridgeport-Stamford-Norwalk, CT",-73.59203,1,15,"Bridgeport-Stamford-Norwalk, CT",
6753,hayes-software-systems,4597,Austin,18,9,69.8986,46,Hayes Software Systems,hayessoft.com,Texas,TX,9620253,78759,1990,Software,30.40266,"Austin-Round Rock, TX",-97.76106,4,31,Austin,
89123,wright-physical-therapy,4598,Twin Falls,907,10,69.867,47,Wright Physical Therapy,wrightpt.com,Idaho,ID,5660579,83301,2008,Health,42.40055,"Twin Falls, ID",-114.52488,1,31,,
17602,fab-fours,4599,Lancaster,534,15,69.7797,97,Fab Fours,fabfours.com,South Carolina,SC,19473925,29720,2004,Manufacturing,34.74056,"Lancaster, SC",-80.73273,5,62,,
89124,barker,4600,New York City,9,5,69.7817,25,BARKER,barkernyc.com,New York,NY,10501000,10004,2001,Advertising & Marketing,40.68863,"New York-Newark-Jersey City, NY-NJ-PA",-74.01824,1,26,New York City,
849,exclusive-concepts,4601,Burlington,6,5,69.6008,63,Exclusive Concepts,exclusiveconcepts.com,Massachusetts,MA,9356000,1803,1997,Advertising & Marketing,42.50323,"Boston-Cambridge-Newton, MA-NH",-71.20171,8,40,Boston,
23481,zenmonics,4602,Charlotte,43,28,69.5816,245,Zenmonics,zenmonics.com,North Carolina,NC,25495401,28262,2007,IT Management,35.32206,"Charlotte-Concord-Gastonia, NC-SC",-80.73998,2,170,Charlotte,
21605,ice-service-group,4603,Ambridge,52,6,69.5775,9,I.C.E. Service Group,iceservicegroup.com,Pennsylvania,PA,18708207,15003,2007,Logistics & Transportation,40.60364,"Pittsburgh, PA",-80.21642,5,9,"Pittsburgh, PA",
1524,virtex-enterprises,4604,Austin,18,15,69.5481,237,VirTex Enterprises,wwwvirtexassembly.com,Texas,TX,69173986,78753,1999,Manufacturing,30.38246,"Austin-Round Rock, TX",-97.67347,7,184,Austin,
89125,kumparison,4605,Evergreen,30,5,69.5469,12,Kumparison,compareinsurancequotes.com,Colorado,CO,2997228,80439,2011,Advertising & Marketing,39.63442,"Denver-Aurora-Lakewood, CO",-105.44025,1,7,Denver,
12260,advanced-resources,4606,Chicago,17,21,69.5274,117,Advanced Resources,advancedresources.com,Illinois,IL,68750546,60604,1988,Human Resources,41.8781,"Chicago-Naperville-Elgin, IL-IN-WI",-87.62846,5,76,Chicago,
44113,total-care-connections,4607,Mesa,46,10,69.4404,200,Total Care Connections,totalcareconnections.com,Arizona,AZ,3053971,85210,2009,Health,33.38973,"Phoenix-Mesa-Scottsdale, AZ",-111.8435,3,110,Phoenix,
24496,cruise-planners-an-american-express-travel-representative,4608,Coral Springs,1,22,69.3994,114,"Cruise Planners, an American Express Travel Representative",cruiseplanners.com,Florida,FL,65375934,33065,1994,Travel & Hospitality,26.2745,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.2604,6,65,Miami,
89126,kingsview-assest-managment,4609,Grants Pass,409,2,69.3987,17,Kingsview Assest Managment,kingsview.com,Oregon,OR,6919766,97526,2008,Financial Services,42.53568,"Grants Pass, OR",-123.33828,1,2,,
21450,cipher-tech-solutions,4610,Upper Nyack,9,7,69.3954,38,Cipher Tech Solutions,ciphertechsolutions.com,New York,NY,6022005,10960,2006,Government Services,41.09207,"New York-Newark-Jersey City, NY-NJ-PA",-73.92465,7,23,New York City,
37442,trabus-technologies,4611,San Diego,11,7,69.3562,32,Trabus Technologies,trabus.com,California,CA,4498970,92109,2010,Government Services,32.78677,"San Diego-Carlsbad, CA",-117.23421,4,19,San Diego,
89127,rl-national-roofing-partners,4612,Coppell,8,20,69.3397,31,RL National Roofing Partners,nationalroofingpartners.com,Texas,TX,44609347,75019,2005,Construction,32.96342,"Dallas-Fort Worth-Arlington, TX",-96.98466,1,23,Dallas,
89128,sunseed-research,4613,Madison,78,17,69.2961,4,Sunseed Research,sunseedresearch.com,Wisconsin,WI,2031394,53716,2012,Business Products & Services,43.06516,"Madison, WI",-89.31378,1,4,"Madison, WI",
89129,cm-heating,4614,Everett,23,4,69.283,32,CM Heating,cmheating.com,Washington,WA,6142093,98201,1983,Consumer Products & Services,48.00631,"Seattle-Tacoma-Bellevue, WA",-122.21004,1,25,Seattle,
89130,hyperquake,4615,Cincinnati,47,5,69.2568,28,Hyperquake,hyperquake.com,Ohio,OH,5010000,45202,1986,Advertising & Marketing,39.10936,"Cincinnati, OH-KY-IN",-84.50258,1,23,Cincinnati,
89131,fluid-aire-dynamics,4616,Schaumburg,17,15,69.2185,32,Fluid-Aire Dynamics,fluidairedynamics.com,Illinois,IL,9476936,60193,1983,Manufacturing,42.00967,"Chicago-Naperville-Elgin, IL-IN-WI",-88.09664,1,14,Chicago,
20676,moore-communications-group,4617,Tallahassee,362,5,69.213,42,Moore Communications Group,moorecommgroup.com,Florida,FL,11424840,32303,1992,Advertising & Marketing,30.51552,"Tallahassee, FL",-84.34164,6,32,,
89132,antonellis-cheese-shop,4618,Austin,18,18,69.2072,21,Antonelli's Cheese Shop,antonellischeese.com,Texas,TX,2366897,78751,2010,Retail,30.31078,"Austin-Round Rock, TX",-97.72276,1,11,Austin,
89133,3sharp,4619,Redmond,23,5,69.1236,38,3Sharp,3sharp.com,Washington,WA,8071006,98052,2002,Advertising & Marketing,47.68099,"Seattle-Tacoma-Bellevue, WA",-122.12053,1,32,Seattle,EO
37941,mro,4620,Norristown,49,10,69.0914,741,MRO,mrocorp.com,Pennsylvania,PA,58810000,19403,2002,Health,40.14867,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.37551,4,287,Philadelphia,Vistage
44523,summit-information-resources,4621,Eagan,13,25,69.0753,35,Summit Information Resources,summitir.com,Minnesota,MN,22611157,55121,1992,Computer Hardware,44.84654,"Minneapolis-St. Paul-Bloomington, MN-WI",-93.15493,2,23,Minneapolis,
22094,fortus-healthcare-resources,4622,Utica,419,10,68.9428,110,Fortus Healthcare Resources,fortusgroup.com,New York,NY,13914398,13502,1993,Health,43.14126,"Utica-Rome, NY",-75.15471,6,84,,
77941,airosmith-development,4623,Saratoga Springs,146,14,68.9446,45,Airosmith Development,airosmithdevelopment.com,New York,NY,8502097,12866,2004,Telecommunications,43.07371,"Albany-Schenectady-Troy, NY",-73.74024,2,27,"Albany-Schenectady-Troy, NY",
37320,midwest-restoration,4624,Little Chute,311,20,68.8404,18,Midwest Restoration,midwestrestoration.com,Wisconsin,WI,3565900,54140,2008,Construction,44.28652,"Appleton, WI",-88.30923,3,7,,
25231,minute-key,4625,Boulder,31,4,68.7545,230,Minute Key,minutekey.com,Colorado,CO,39243991,80301,2008,Consumer Products & Services,40.04947,"Boulder, CO",-105.20142,5,122,"Boulder, CO",
89134,palni,4626,Schaumburg,17,29,68.7345,24,Palni,palni.com,Illinois,IL,2913121,60193,2006,IT System Development,42.00967,"Chicago-Naperville-Elgin, IL-IN-WI",-88.09664,1,16,Chicago,
1765,professional-capital-services,4627,Philadelphia,49,2,68.6747,81,Professional Capital Services,pcscapital.com,Pennsylvania,PA,16869345,19103,2001,Financial Services,39.9529,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.1743,11,70,Philadelphia,
36736,xgility,4628,Ashburn,3,29,68.6489,36,Xgility,xgility.com,Virginia,VA,6023304,20147,2011,IT System Development,39.04195,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.47813,4,22,"Washington, DC",Vistage
24815,graphics-and-more,4629,Rancho Cordova,75,18,68.5037,25,Graphics and More,graphicsandmore.com,California,CA,4555013,95742,2008,Retail,38.57778,"Sacramento--Arden-Arcade--Roseville, CA",-121.20179,5,17,"Sacramento, CA",
79001,procida-construction,4630,Bronx,9,20,68.4948,89,Procida Construction,procidacompanies.com,New York,NY,130779996,10457,1928,Construction,40.84715,"New York-Newark-Jersey City, NY-NJ-PA",-73.89868,2,55,New York City,
89135,30-point-strategies,4631,Bethesda,3,5,68.4619,13,30 Point Strategies,30point.com,Maryland,MD,3930773,20814,2008,Advertising & Marketing,39.00499,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.10149,1,8,"Washington, DC",
43316,ors-partners,4632,Audubon,49,21,68.4507,71,ORS Partners,orspartners.com,Pennsylvania,PA,6657387,19403,2012,Human Resources,40.14867,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.37551,3,47,Philadelphia,
44115,studio-movie-grill,4633,Dallas,8,11,68.382,5800,Studio Movie Grill,studiomoviegrill.com,Texas,TX,211683327,75251,2000,Food & Beverage,32.91979,"Dallas-Fort Worth-Arlington, TX",-96.77095,3,3600,Dallas,
37661,colorado-computer-support,4634,Colorado Springs,80,28,68.3683,35,Colorado Computer Support,coloradosupport.com,Colorado,CO,4255665,80918,2001,IT Management,38.91039,"Colorado Springs, CO",-104.78036,4,28,,
26017,pipelinedeals,4635,Seattle,23,9,68.358,34,PipelineDeals,pipelinedeals.com,Washington,WA,5906000,98101,2006,Software,47.6109,"Seattle-Tacoma-Bellevue, WA",-122.33642,5,20,Seattle,EO
87037,zogics,4636,Lenox,226,10,68.3519,15,Zogics,zogics.com,Massachusetts,MA,7756824,1240,2007,Health,42.36786,"Pittsfield, MA",-73.26976,1,5,,
38210,john-greene-realtor,4637,Naperville,17,3,68.2803,15,john greene Realtor,johngreenerealtor.com,Illinois,IL,15232167,60564,1976,Real Estate,41.70607,"Chicago-Naperville-Elgin, IL-IN-WI",-88.19539,4,12,Chicago,Vistage
17704,dennis-corporation,4638,Columbia,276,24,68.2618,51,Dennis Corporation,denniscorporation.com,South Carolina,SC,5817603,29201,2005,Engineering,33.98248,"Columbia, SC",-81.0281,3,32,"Columbia, SC",
20122,us-med-equip,4639,Houston,22,10,68.2211,175,US Med-Equip,usmedequip.com,Texas,TX,39008186,77040,2003,Health,29.87458,"Houston-The Woodlands-Sugar Land, TX",-95.5271,6,105,Houston,
2632,logistics-plus,4640,Erie,266,6,68.129,498,Logistics Plus,logisticsplus.net,Pennsylvania,PA,127252861,16501,1996,Logistics & Transportation,42.12096,"Erie, PA",-80.08976,4,199,,
76451,laser-products-industries,4641,Romeoville,17,15,68.1223,35,Laser Products Industries,laserproductsus.com,Illinois,IL,10756313,60446,1994,Manufacturing,41.6317,"Chicago-Naperville-Elgin, IL-IN-WI",-88.1069,2,17,Chicago,
73911,very,4642,Chattanooga,110,17,68.0673,30,Very,verypossible.com,Tennessee,TN,4392113,37408,2011,Business Products & Services,35.02863,"Chattanooga, TN-GA",-85.30855,2,28,,
37860,fathom,4643,Phoenix,46,9,68.0228,127,FATHOM,gwfathom.com,Arizona,AZ,30220247,85027,2009,Software,33.67976,"Phoenix-Mesa-Scottsdale, AZ",-112.09253,4,103,Phoenix,
44455,timmons-group,4644,Richmond,40,24,68.0129,512,Timmons Group,timmons.com,Virginia,VA,76637822,23225,1953,Engineering,37.51862,"Richmond, VA",-77.51294,3,312,"Richmond, VA",
25548,zerion-software,4645,Herndon,3,9,67.9962,37,Zerion Software,zerionsoftware.com,Virginia,VA,4643715,20171,2007,Software,38.92385,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.3965,5,15,"Washington, DC",
25151,mediafly,4646,Chicago,17,9,67.973,55,Mediafly,mediafly.com,Illinois,IL,6416544,60601,2006,Software,41.88531,"Chicago-Naperville-Elgin, IL-IN-WI",-87.62212,5,22,Chicago,
77956,intercambio-express,4647,Elkhart,83,2,67.9432,91,Intercambio Express,intercambioexpress.com,Indiana,IN,42335569,46516,1999,Financial Services,41.67659,"Elkhart-Goshen, IN",-85.94413,2,40,,
21100,ahead,4648,Chicago,17,28,67.9215,253,AHEAD,thinkahead.com,Illinois,IL,330632220,60611,2007,IT Management,41.8957,"Chicago-Naperville-Elgin, IL-IN-WI",-87.61378,5,132,Chicago,
1927,asp-global,4649,Atlanta,29,10,67.9244,64,ASP Global,aspglobal.com,Georgia,GA,40986233,30331,2003,Health,33.70746,"Atlanta-Sandy Springs-Roswell, GA",-84.54415,10,23,Atlanta,
37911,path-interactive,4650,New York City,9,5,67.9176,46,Path Interactive,pathinteractive.com,New York,NY,7940026,10010,2006,Advertising & Marketing,40.73906,"New York-Newark-Jersey City, NY-NJ-PA",-73.98225,3,38,New York City,
38146,staff-one-hr,4651,Dallas,8,21,67.8929,65,Staff One HR,staffone.com,Texas,TX,41656230,75251,1988,Human Resources,32.91979,"Dallas-Fort Worth-Arlington, TX",-96.77095,4,42,Dallas,
37686,dentalfix-rx,4652,Davie,1,10,67.8783,39,DentalFix RX,dentalwhale.com,Florida,FL,10748954,33314,2009,Health,26.0676,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.22264,3,27,Miami,EO
76286,flowing-wells-landscape-pools,4653,Chandler,46,20,67.7942,36,Flowing Wells Landscape & Pools,flowingwellslandscape.com,Arizona,AZ,4515343,85248,1994,Construction,33.21496,"Phoenix-Mesa-Scottsdale, AZ",-111.86997,2,2,Phoenix,
78481,rekruiters,4654,Houston,22,21,67.7589,128,Rekruiters,rekruiters.com,Texas,TX,5111136,77079,2011,Human Resources,29.77609,"Houston-The Woodlands-Sugar Land, TX",-95.60304,2,84,Houston,
20312,proactive-technologies,4655,New York City,9,28,67.7538,43,Proactive Technologies,proactivetech.net,New York,NY,8502510,10017,2007,IT Management,40.75236,"New York-Newark-Jersey City, NY-NJ-PA",-73.97249,6,27,New York City,
21216,chromologic,4656,Monrovia,2,24,67.742,29,ChromoLogic,chromologic.com,California,CA,4477806,91016,2007,Engineering,34.1528,"Los Angeles-Long Beach-Anaheim, CA",-118.00048,3,38,Los Angeles,
37144,municipay,4657,Portland,98,7,67.7149,8,MuniciPAY,municipay.com,Maine,ME,3940682,4101,2008,Government Services,43.66261,"Portland-South Portland-Biddeford, ME",-70.25795,4,4,,
76026,interwest-communications,4658,Wenatchee,970,14,67.6286,13,Interwest Communications,interwestcorp.net,Washington,WA,3084026,98801,1987,Telecommunications,47.42359,"Wenatchee, WA",-120.33663,2,6,,
25049,konnect-agency,4659,Los Angeles,2,5,67.6232,38,Konnect Agency,konnectagency.com,California,CA,5412953,90017,2009,Advertising & Marketing,34.05291,"Los Angeles-Long Beach-Anaheim, CA",-118.26434,5,29,Los Angeles,EO
37797,mark-it-express,4660,Bridgeview,17,6,67.6083,30,Mark-it Express,mark-itexpress.com,Illinois,IL,26581000,60455,2009,Logistics & Transportation,41.74209,"Chicago-Naperville-Elgin, IL-IN-WI",-87.80865,3,16,Chicago,
89136,dgd-transport,4661,Miami,1,6,67.5928,85,DGD Transport,dgdtransport.com,Florida,FL,11253843,33166,2004,Logistics & Transportation,25.82785,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.31618,1,50,Miami,
87124,aps-marketing-group,4662,Brooklyn,9,5,67.5917,7,APS Marketing Group,apscentral.com,New York,NY,2126311,11229,2005,Advertising & Marketing,40.60129,"New York-Newark-Jersey City, NY-NJ-PA",-73.94449,1,3,New York City,
44374,quikteks,4663,Fairfield,9,28,67.5591,26,Quikteks,quikteks.com,New Jersey,NJ,3542200,7004,2002,IT Management,40.88251,"New York-Newark-Jersey City, NY-NJ-PA",-74.30459,3,15,New York City,
3932,saturn-freight-systems,4664,Marietta,29,6,67.5104,157,Saturn Freight Systems,saturnfreight.com,Georgia,GA,61325816,30068,1991,Logistics & Transportation,33.96812,"Atlanta-Sandy Springs-Roswell, GA",-84.4317,8,121,Atlanta,
24012,united-capital,4665,Newport Beach,2,2,67.5049,638,United Capital,unitedcp.com,California,CA,179677028,92660,2005,Financial Services,33.63463,"Los Angeles-Long Beach-Anaheim, CA",-117.87488,6,431,Los Angeles,Vistage
89137,magnitude-software,4666,Austin,18,9,67.4622,412,Magnitude Software,magnitude.com,Texas,TX,61539000,78701,2014,Software,30.27057,"Austin-Round Rock, TX",-97.74259,1,162,Austin,
21771,insight2profit,4667,Cleveland,79,17,67.4448,79,INSIGHT2PROFIT,insight2profit.com,Ohio,OH,18654601,44124,2006,Business Products & Services,41.50002,"Cleveland-Elyria, OH",-81.46504,7,50,Cleveland,EO
21615,endurance-it-services,4668,Virginia Beach,15,28,67.4254,45,Endurance IT Services,endurance-it.com,Virginia,VA,8182822,23452,2008,IT Management,36.84576,"Virginia Beach-Norfolk-Newport News, VA-NC",-76.09281,7,35,Virginia Beach,
23470,goldfish-medical-staffing,4669,Plano,8,10,67.2563,57,Goldfish Medical Staffing,goldfishmedicalstaffing.com,Texas,TX,25348778,75024,2007,Health,33.07542,"Dallas-Fort Worth-Arlington, TX",-96.80269,6,38,Dallas,
77766,cargas-systems,4670,Lancaster,305,9,67.1925,99,Cargas Systems,cargas.com,Pennsylvania,PA,17059566,17601,1988,Software,40.07424,"Lancaster, PA",-76.31491,2,57,"Lancaster, PA",
89138,ability-network,4671,Minneapolis,13,9,67.1349,550,ABILITY Network,abilitynetwork.com,Minnesota,MN,139839165,55403,2000,Software,44.97057,"Minneapolis-St. Paul-Bloomington, MN-WI",-93.28404,1,385,Minneapolis,
89139,american-meetings,4672,Fort Lauderdale,1,17,67.0396,29,American Meetings,americanmeetings.com,Florida,FL,7404505,33304,2002,Business Products & Services,26.14041,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.12118,1,8,Miami,
89140,kerigan-marketing-associates,4673,Mexico Beach,572,17,66.9982,10,Kerigan Marketing Associates,keriganmarketing.com,Florida,FL,2334388,32456,2001,Business Products & Services,29.83864,"Panama City-Lynn Haven, FL",-85.29838,1,7,,
89141,pink-realty,4674,Colorado Springs,80,3,66.9891,51,Pink Realty,pinkrealty.com,Colorado,CO,2604416,80917,2009,Real Estate,38.88617,"Colorado Springs, CO",-104.74526,1,16,,
18035,cti,4675,Tampa,7,10,66.9591,15,CTI,ctileadership.com,Florida,FL,3511921,33612,2005,Health,28.05083,"Tampa-St. Petersburg-Clearwater, FL",-82.44957,2,14,Tampa,
3885,softerware,4676,Fort Washington,49,9,66.9333,213,SofterWare,softerware.com,Pennsylvania,PA,64156413,19034,1981,Software,40.13427,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.20485,10,185,Philadelphia,
26237,academy-mortgage,4677,Draper,12,3,66.9123,3055,Academy Mortgage,academymortgage.com,Utah,UT,471969162,84020,1988,Real Estate,40.50015,"Salt Lake City, UT",-111.86958,5,2137,Salt Lake City,
21304,rocs-staffing,4678,Herndon,3,21,66.9025,10,ROCS Staffing,rocsjobs.com,Virginia,VA,4483000,20171,2003,Human Resources,38.92385,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.3965,5,7,"Washington, DC",
89142,amuza,4679,San Diego,11,17,66.89,10,Amuza,amuzainc.com,California,CA,3030836,92131,2012,Business Products & Services,32.88607,"San Diego-Carlsbad, CA",-117.08598,1,4,San Diego,
82002,nji-media,4680,Alexandria,3,5,66.8451,25,NJI Media,njimedia.com,Virginia,VA,4813066,22314,2008,Advertising & Marketing,38.80685,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.05637,1,25,"Washington, DC",
20291,svs-group,4681,Oakland,4,21,66.8379,45,SVS Group,svsjobs.com,California,CA,48714854,94612,1996,Human Resources,37.8088,"San Francisco-Oakland-Hayward, CA",-122.2692,5,40,San Francisco,
37601,upward-projects,4682,Phoenix,46,11,66.7954,620,Upward Projects,upwardprojects.com,Arizona,AZ,36847012,85012,2009,Food & Beverage,33.50758,"Phoenix-Mesa-Scottsdale, AZ",-112.07098,4,428,Phoenix,EO
89143,straightline-direct-marketing,4683,Frederick,3,15,66.7845,46,StraightLine Direct Marketing,straightlinedm.com,Maryland,MD,6653727,21701,2013,Manufacturing,39.44356,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.33293,1,18,"Washington, DC",EO
23692,curant-health,4684,Smyrna,29,10,66.6823,152,Curant Health,curanthealth.com,Georgia,GA,231583000,30082,2000,Health,33.85465,"Atlanta-Sandy Springs-Roswell, GA",-84.53644,6,103,Atlanta,
26512,washington-street-properties,4685,Watertown,476,3,66.6809,20,Washington Street Properties,washingtonstreetproperties.com,New York,NY,5075856,13601,2007,Real Estate,43.96889,"Watertown-Fort Drum, NY",-75.9065,5,10,,
89144,rauen,4686,Dubuque,442,4,66.6498,30,Rauen,envisiontees.com,Iowa,IA,3307315,52003,2005,Consumer Products & Services,42.4307,"Dubuque, IA",-90.66968,1,14,,EO
21003,honey-can-do-international,4687,Berkeley,17,4,66.6057,160,Honey-Can-Do International,honeycando.com,Illinois,IL,81711708,60163,2008,Consumer Products & Services,41.88882,"Chicago-Naperville-Elgin, IL-IN-WI",-87.90905,7,80,Chicago,Vistage
89145,fair-trade-certified,4688,Oakland,4,4,66.5791,101,Fair Trade Certified,fairtradecertified.org,California,CA,20060000,94612,1998,Consumer Products & Services,37.8088,"San Francisco-Oakland-Hayward, CA",-122.2692,1,63,San Francisco,
72406,nuvitek,4689,Tysons,3,7,66.5668,15,Nuvitek,nuvitek.com,Virginia,VA,2921982,22102,2012,Government Services,38.95095,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.22954,2,9,"Washington, DC",
37761,g2-consultants,4690,Lake Oswego,10,23,66.56,7,G2 Consultants,g2ci.com,Oregon,OR,3554421,97035,2008,Environmental Services,45.4135,"Portland-Vancouver-Beaverton, OR-WA",-122.72517,4,6,"Portland, OR",
76861,florida-event-decor,4691,Orlando,68,5,66.5642,17,FLORIDA EVENT DECOR,floridaeventdecor.com,Florida,FL,2492485,32811,2009,Advertising & Marketing,28.52157,"Orlando-Kissimmee-Sanford, FL",-81.44742,2,10,"Orlando, FL",
89146,cds-contractors,4692,Orlando,68,20,66.5428,75,CDS Contractors,cdscontractors.com,Florida,FL,12048589,32822,1998,Construction,28.4899,"Orlando-Kissimmee-Sanford, FL",-81.29015,1,15,"Orlando, FL",
89147,show-imaging,4693,Vista,11,22,66.506,25,Show Imaging,showimaging.com,California,CA,7199583,92081,2010,Travel & Hospitality,33.16437,"San Diego-Carlsbad, CA",-117.24027,1,8,San Diego,
44430,edg,4694,New York City,9,24,66.4807,24,EDG,edgnyc.com,New York,NY,3637908,10016,2005,Engineering,40.74522,"New York-Newark-Jersey City, NY-NJ-PA",-73.9783,2,14,New York City,
21709,the-dagit-group,4695,Exton,49,20,66.4513,24,THE DAGIT GROUP,dagitgroup.com,Pennsylvania,PA,22799699,19341,2006,Construction,40.03994,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.64063,7,14,Philadelphia,EO
89148,l37-creative,4696,Chicago,17,17,66.3962,25,L37 Creative,l37.com,Illinois,IL,6439579,60661,2013,Business Products & Services,41.88303,"Chicago-Naperville-Elgin, IL-IN-WI",-87.6441,1,10,Chicago,
44091,comprehensive-logistics,4697,Youngstown,168,6,66.3848,2390,Comprehensive Logistics,complog.com,Ohio,OH,173464392,44505,1995,Logistics & Transportation,41.12924,"Youngstown-Warren-Boardman, OH-PA",-80.62211,3,1230,,
89149,dh-technologies,4698,Leesburg,3,28,66.3648,4,DH Technologies,dhtech.com,Virginia,VA,21838253,20176,2013,IT Management,39.18471,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.54411,1,11,"Washington, DC",
20060,wtwh-media,4699,Cleveland,79,12,66.2899,50,WTWH Media,wtwhmedia.com,Ohio,OH,14532311,44103,2006,Media,41.51942,"Cleveland-Elyria, OH",-81.64212,8,32,Cleveland,
76696,goken-america,4700,Dublin,19,24,66.2581,233,Goken America,gokenamerica.com,Ohio,OH,23687969,43017,2004,Engineering,40.11068,"Columbus, OH",-83.12904,2,125,"Columbus, OH",
24809,rentex-audio-visual-computer-rentals,4701,Canton,6,25,66.2172,241,Rentex Audio Visual & Computer Rentals,rentex.com,Massachusetts,MA,44268393,2021,1980,Computer Hardware,42.17574,"Boston-Cambridge-Newton, MA-NH",-71.12538,5,112,Boston,
19253,black-mountain-systems,4702,San Diego,11,9,66.2011,158,Black Mountain Systems,blkmtn.com,California,CA,39327989,92130,2007,Software,32.94579,"San Diego-Carlsbad, CA",-117.21437,8,99,San Diego,
20975,acquia,4703,Boston,6,9,66.1936,810,Acquia,acquia.com,Massachusetts,MA,169348000,2109,2007,Software,42.36703,"Boston-Cambridge-Newton, MA-NH",-71.05049,7,575,Boston,
89150,hs-solutions,4704,Washington,3,14,66.1766,49,HS Solutions,hssolutions-llc.com,District of Columbia,DC,12329519,20008,2006,Telecommunications,38.93624,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.05998,1,32,"Washington, DC",
2758,southeastern-equipment-supply,4705,West Columbia,276,4,66.1482,38,Southeastern Equipment & Supply,southeasternequipment.net,South Carolina,SC,11805329,29172,2001,Consumer Products & Services,33.91242,"Columbia, SC",-81.07698,6,28,"Columbia, SC",
22663,odurentcom,4706,Norfolk,15,3,66.1497,22,ODUrent.com,odurent.com,Virginia,VA,6545961,23508,1999,Real Estate,36.88489,"Virginia Beach-Norfolk-Newport News, VA-NC",-76.31027,6,20,Virginia Beach,EO
22483,preferred-corporate-housing,4707,Houston,22,3,66.0637,31,Preferred Corporate Housing,corporates.com,Texas,TX,24974072,77024,1996,Real Estate,29.77218,"Houston-The Woodlands-Sugar Land, TX",-95.5142,2,22,Houston,
44387,oceans-healthcare,4708,Plano,8,10,66.0168,1504,Oceans Healthcare,oceanshealthcare.com,Texas,TX,109569398,75024,2004,Health,33.07542,"Dallas-Fort Worth-Arlington, TX",-96.80269,3,1070,Dallas,
25562,the-reagor-dykes-auto-group,4709,Lubbock,886,18,66.0054,655,The Reagor Dykes Auto Group,reagordykesautogroup.com,Texas,TX,780907723,79401,2003,Retail,33.58877,"Lubbock, TX",-101.85044,5,402,,
38169,imarket-solutions,4710,Costa Mesa,2,5,65.955,41,iMarket Solutions,imarketsolutions.com,California,CA,4646986,92626,2010,Advertising & Marketing,33.67959,"Los Angeles-Long Beach-Anaheim, CA",-117.90853,4,35,Los Angeles,
37046,grand-avenue-realty-lending,4711,Anaheim,2,3,65.927,375,Grand Avenue Realty & Lending,grandavenueca.com,California,CA,5912793,92807,2006,Real Estate,33.84873,"Los Angeles-Long Beach-Anaheim, CA",-117.78836,4,150,Los Angeles,
78321,aspirion-health-resources,4712,Columbus,429,10,65.9076,128,Aspirion Health Resources,aspirionhealth.com,Georgia,GA,7676535,31901,2014,Health,32.46531,"Columbus, GA-AL",-84.98028,2,51,,
24921,internet-marketing-expert-group,4713,Sevierville,604,22,65.9049,31,Internet Marketing Expert Group,imegonline.com,Tennessee,TN,5078375,37862,2009,Travel & Hospitality,35.77801,"Sevierville, TN",-83.61257,5,11,,
44530,ammex,4714,Kent,23,15,65.8751,698,Ammex,ammex.com,Washington,WA,122374831,98032,1988,Manufacturing,47.39194,"Seattle-Tacoma-Bellevue, WA",-122.25719,4,254,Seattle,
