Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Shanghai Commercial & Savings Bank,4.113,1.326,0.3643,51.097,1457,Financials,Regional Banks,Asia,Taiwan,Taiwan,,Yi-Jen Chiou,http://www.forbes.com/companies/shanghai-commercial-savings-bank/,0.00712957707888917,0.27473604826546
Shiseido,10.534,7.825,0.2954,8.111,1457,Consumer Staples,Household/Personal Care,Asia,Japan,Japan,,Masahiko Uotani,http://www.forbes.com/companies/shiseido/,0.0364196769818765,0.0377507987220447
AVIC Capita,8.132,1.41,0.3498,23.01,1459,Financials,Investment Services,Asia,China,China,,Da En Lu,http://www.forbes.com/companies/avic-capita/,0.0152020860495437,0.248085106382979
Melco International Development,2.841,3.073,1.3354,13.369,1460,Financials,Consumer Financial Services,Asia,Hong Kong,Hong Kong,,Yau Lung Ho,http://www.forbes.com/companies/melco-international-development/,0.0998878001346398,0.434559062805076
Citrix Systems,13.001,3.418,0.5361,6.39,1461,Information Technology,Software & Programming,North America,United States,Florida,Florida,Kirill Tatarinov,http://www.forbes.com/companies/citrix-systems/,0.0838967136150235,0.156846108835576
Goldcorp,12.605,3.517,0.1669,21.497,1461,Materials,Diversified Metals & Mining,North America,Canada,Canada,,David A. Garofalo,http://www.forbes.com/companies/goldcorp/,0.00776387402893427,0.0474552175149275
Realty Income,16.337,1.112,0.3156,13.153,1463,Financials,Real Estate,North America,United States,California,California,John P. Case,http://www.forbes.com/companies/realty-income/,0.0239945259636585,0.283812949640288
AECOM Technology,5.129,17.472,0.1637,13.509,1464,Industrials,Construction Services,North America,United States,California,California,Michael S. Burke,http://www.forbes.com/companies/aecom-technology/,0.0121178473610186,0.00936927655677656
ITV,10.76,4.134,0.5977,4.427,1465,Consumer Discretionary,Broadcasting & Cable,Europe,United Kingdom,United Kingdom,,Adam Alexander Crozier,http://www.forbes.com/companies/itv/,0.135012423763271,0.144581519109821
Cheniere Energy,11.282,1.287,-0.61,23.703,1466,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Jack A. Fusco,http://www.forbes.com/companies/cheniere-energy/,-0.0257351390119394,-0.473970473970474
Banco Popular Espanol,3.589,4.259,-3.8555,156.025,1467,Financials,Regional Banks,Europe,Spain,Spain,,Pedro Antonio Larena Landeta,http://www.forbes.com/companies/banco-popular-espanol/,-0.0247107835282807,-0.905259450575252
Agile Property Holdings,3.529,7.067,0.3412,18.955,1468,Financials,Real Estate,Asia,China,China,,Zhuo Chen,http://www.forbes.com/companies/agile-property-holdings/,0.0180005275652862,0.0482807414744588
NCC Group,2.645,6.183,0.9356,2.858,1468,Industrials,Construction Services,Europe,Sweden,Sweden,,Peter Wågström,http://www.forbes.com/companies/ncc-group/,0.327361791462561,0.151318130357432
Oji Holdings,4.348,13.006,0.0927,16.068,1470,Materials,Paper & Paper Products,Asia,Japan,Japan,,Kiyotaka Shindo,http://www.forbes.com/companies/oji-holdings/,0.00576923076923077,0.00712747962478856
Korean Air,2.58,10.112,-0.4869,19.835,1471,Industrials,Airline,Asia,South Korea,South Korea,,Chang-Hoon Chi,http://www.forbes.com/companies/korean-air/,-0.0245475170153769,-0.0481507120253165
Hong Leong Financial,4.197,2.046,0.3712,47.456,1472,Financials,Investment Services,Asia,Malaysia,Malaysia,,Kong Khoon Tan,http://www.forbes.com/companies/hong-leong-financial/,0.00782198246797033,0.181427174975562
Smurfit Kappa Group,6.029,9.027,0.49,9.588,1472,Materials,Paper & Paper Products,Europe,Ireland,Ireland,,Anthony Paul James Smurfit,http://www.forbes.com/companies/smurfit-kappa-group/,0.0511055486024197,0.0542815996455079
Abu Dhabi Islamic Bank,3.398,1.757,0.4488,33.295,1474,Financials,Regional Banks,Asia,United Arab Emirates,United Arab Emirates,,Tirad Marouf Mahmoud,http://www.forbes.com/companies/abu-dhabi-islamic-bank/,0.0134795014266406,0.255435401252134
Hyosung,3.93,10.282,0.3926,11.691,1474,Materials,Diversified Metals & Mining,Asia,South Korea,South Korea,,Seok-Rae Cho,http://www.forbes.com/companies/hyosung/,0.0335813873920109,0.038183232834079
Aozora Bank,4.087,1.13,0.4046,41.132,1476,Financials,Regional Banks,Asia,Japan,Japan,,Shinsuke Baba,http://www.forbes.com/companies/aozora-bank/,0.00983662355343771,0.358053097345133
Ashtead Group,10.461,4.028,0.6438,7.491,1477,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,United Kingdom,,Geoffrey Drabble,http://www.forbes.com/companies/ashtead-group/,0.0859431317581097,0.159831181727905
Storebrand,2.893,5.114,0.2522,60.357,1478,Financials,Diversified Insurance,Europe,Norway,Norway,,Odd Arild Grefstad,http://www.forbes.com/companies/storebrand/,0.00417847142833474,0.0493156042236996
Persimmon,8.206,4.232,0.8437,5.121,1479,Industrials,Construction Services,Europe,United Kingdom,United Kingdom,,Jeff Fairburn,http://www.forbes.com/companies/persimmon/,0.164752977933997,0.199362003780718
Ingredion,8.585,5.703,0.4815,5.782,1480,Consumer Staples,Food Processing,North America,United States,Illinois,Illinois,Ilene S. Gordon,http://www.forbes.com/companies/ingredion/,0.0832756831546178,0.0844292477643346
KB Insurance,1.627,8.177,0.2583,23.741,1481,Financials,Property & Casualty Insurance,Asia,South Korea,South Korea,,Jong-Hee Yang,http://www.forbes.com/companies/kb-insurance/,0.0108799123878522,0.0315886021768375
Sistema,3.684,10.782,-0.0446,18.087,1481,Telecommunication Services,Telecommunications services,Asia,Russia,Russia,,Mikhail Valerievich Shamolin,http://www.forbes.com/companies/sistema/,-0.00246585945706861,-0.004136523836023
Taishin Financial Holdings,3.902,1.439,0.3535,48.931,1483,Financials,Investment Services,Asia,Taiwan,Taiwan,,Joseph Jao,http://www.forbes.com/companies/taishin-financial-holdings/,0.00722445893196542,0.245656706045865
Yamaguchi Financial,2.606,1.471,0.2987,87.474,1484,Financials,Regional Banks,Asia,Japan,Japan,,Koichi Fukuda,http://www.forbes.com/companies/yamaguchi-financial/,0.00341472894803027,0.203059143439837
Mizrahi Tefahot Bank,3.919,1.93,0.3298,59.879,1485,Financials,Regional Banks,Asia,Israel,Israel,,Eldad Fresher,http://www.forbes.com/companies/mizrahi-tefahot-bank/,0.00550777401092203,0.170880829015544
Meritz Financial Group,1.523,6.691,0.2178,30.857,1486,Financials,Diversified Insurance,Asia,South Korea,South Korea,,Yong-Beom Kim,http://www.forbes.com/companies/meritz-financial-group/,0.00705836601095375,0.0325511881632043
Kangmei Pharmaceutical,13.367,3.198,0.496,7.947,1487,Health Care,Pharmaceuticals,Asia,China,China,,Xing Tian Ma,http://www.forbes.com/companies/kangmei-pharmaceutical/,0.0624134893670567,0.15509693558474
IHI,5.116,13.983,0.2452,14.729,1488,Industrials,Heavy Equipment,Asia,Japan,Japan,,Tamotsu Saito,http://www.forbes.com/companies/ihi/,0.0166474302396632,0.0175355789172567
Scripps Networks Interactive,10.004,3.401,0.6736,6.418,1489,Consumer Discretionary,Broadcasting & Cable,North America,United States,Tennessee,Tennessee,Kenneth Wayne Lowe,http://www.forbes.com/companies/scripps-networks-interactive/,0.104954814583983,0.198059394295795
Hang Lung Group,6.055,1.865,0.4783,24.039,1490,Financials,Real Estate,Asia,Hong Kong,Hong Kong,,Nan Lok Chen,http://www.forbes.com/companies/hang-lung-group/,0.0198968343109114,0.256461126005362
Waters,12.557,2.167,0.5215,4.662,1490,,Precision Healthcare Equipment,North America,United States,Massachusetts,Massachusetts,Christopher James O'Connell,http://www.forbes.com/companies/waters/,0.111861861861862,0.240655283802492
SEIBU,5.839,4.733,0.7235,13.62,1492,Consumer Discretionary,Business & Personal Services,Asia,Japan,Japan,,Takashi Goto,http://www.forbes.com/companies/seibu/,0.0531204111600587,0.152862877667441
China Longyuan Power,6.361,3.355,0.516,19.953,1493,Utilities,Diversified Utilities,Asia,China,China,,Bao Qiao,http://www.forbes.com/companies/china-longyuan-power/,0.0258607728161179,0.153800298062593
Adient,6.263,16.642,-1.521,11.257,1494,Consumer Discretionary,Auto & Truck Parts,Europe,Ireland,Ireland,,Robert Bruce McDonald,http://www.forbes.com/companies/adient/,-0.135115927867105,-0.0913952649921884
Blom Bank,2.58,2.353,0.4583,29.52,1495,Financials,Regional Banks,Asia,Lebanon,Lebanon,,Elias E. Aractingi,http://www.forbes.com/companies/blom-bank/,0.0155250677506775,0.194772630684233
Hokuhoku Financial Group,2.003,1.653,0.279,104.854,1496,Financials,Regional Banks,Asia,Japan,Japan,,Eishin Ihori,http://www.forbes.com/companies/hokuhoku-financial-group/,0.00266084269555763,0.168784029038113
Jiangsu Hengrui Medicine,18.657,1.639,0.3897,2.062,1497,Health Care,Pharmaceuticals,Asia,China,China,,Yun Zhou,http://www.forbes.com/companies/jiangsu-hengrui-medicine/,0.188991270611057,0.237766931055522
Ametek,12.455,3.84,0.5122,7.101,1498,Industrials,Electrical Equipment,North America,United States,Pennsylvania,Pennsylvania,David A. Zapico,http://www.forbes.com/companies/ametek/,0.0721306858188987,0.133385416666667
STMicroelectronics,13.681,6.976,0.1667,8.008,1499,Information Technology,Semiconductors,Europe,Switzerland,Switzerland,,Carlo Bozotti,http://www.forbes.com/companies/stmicroelectronics/,0.0208166833166833,0.0238962155963303
Dangote Cement,9.144,2.371,0.7452,4.851,1500,Materials,Construction Materials,Africa,Nigeria,Nigeria,,Onne van der Weijde,http://www.forbes.com/companies/dangote-cement/,0.153617810760668,0.314297764656263
SDIC Essence,8.23,1.617,0.3858,18.546,1500,Consumer Staples,Household/Personal Care,Asia,China,China,,Yao Bin Zhu,http://www.forbes.com/companies/sdic-essence/,0.0208023293432546,0.238589981447124
Wärtsilä,10.806,5.311,0.3894,5.686,1502,Industrials,Heavy Equipment,Europe,Finland,Finland,,Jaakko-Veikko Eskola,http://www.forbes.com/companies/wartsila/,0.0684839957791066,0.0733195255130861
Oi,0.952,7.458,-1.9919,25.247,1503,Telecommunication Services,Telecommunications services,South America,Brazil,Brazil,,Marco Norci Schroeder,http://www.forbes.com/companies/oi/,-0.078896502554759,-0.267082327701797
Maxim Integrated Products,12.727,2.234,0.5002,3.948,1504,Information Technology,Semiconductors,North America,United States,California,California,Tunç Doluca,http://www.forbes.com/companies/maxim-integrated-products/,0.126697061803445,0.223903312444047
Chow Tai Fook Jewellery,10.09,6.442,0.3358,6.862,1505,Consumer Discretionary,Apparel/Accessories,Asia,Hong Kong,Hong Kong,,Siu Kee Wong,http://www.forbes.com/companies/chow-tai-fook-jewellery/,0.048936170212766,0.0521266687364173
Shimano,13.638,2.973,0.469,3.806,1506,Consumer Discretionary,Recreational Products,Asia,Japan,Japan,,Yozo Shimano,http://www.forbes.com/companies/shimano/,0.123226484498161,0.157753111335351
Bank Muscat,2.818,1.393,0.4586,28.104,1507,Financials,Regional Banks,Asia,Oman,Oman,,Abdul Razak Ali Issa,http://www.forbes.com/companies/bank-muscat/,0.0163179618559636,0.32921751615219
Concordia Financial Group,5.74,0.303,0.0582,164.122,1507,Financials,Regional Banks,Asia,Japan,Japan,,,http://www.forbes.com/companies/concordia-financial-group/,0.000354614250374721,0.192079207920792
Thai Oil,4.393,7.787,0.6015,6.093,1509,Energy,Oil & Gas Operations,Asia,Thailand,Thailand,,Atikom Terbsiri,http://www.forbes.com/companies/thai-oil/,0.0987198424421467,0.0772441248234237
Axiata Group,10.198,5.206,0.1217,15.713,1510,Telecommunication Services,Telecommunications services,Asia,Malaysia,Malaysia,,Jamaludin bin Ibrahim,http://www.forbes.com/companies/axiata-group/,0.00774517915102145,0.0233768728390319
Turkish Airlines,2.007,9.745,-0.0155,18.52,1511,Industrials,Airline,Europe,Turkey,Turkey,,Temel Kotil,http://www.forbes.com/companies/turkish-airlines/,-0.000836933045356372,-0.00159055926115957
Moscow Exchange,4.364,0.652,0.3758,40.003,1512,Financials,Investment Services,Asia,Russia,Russia,,Alexander Konstantinovich Afanasiev,http://www.forbes.com/companies/moscow-exchange/,0.00939429542784291,0.57638036809816
Adani Ports & Special Economic Zone,11.209,1.202,0.5492,5.965,1513,Industrials,Other Transportation,Asia,India,India,,Karan Gautambhai Adani,http://www.forbes.com/companies/adani-ports-special-economic-zone/,0.092070410729254,0.456905158069884
News Corp,7.273,8.144,-0.363,14.527,1514,Consumer Discretionary,Broadcasting & Cable,North America,United States,New York,New York,Robert James Thomson,http://www.forbes.com/companies/news-corp/,-0.0249879534659599,-0.0445726915520629
Metalurgica Gerdau,1.407,10.801,-0.395,16.825,1515,Materials,Iron & Steel,South America,Brazil,Brazil,,Claudio Gerdau Johannpeter,http://www.forbes.com/companies/metalurgica-gerdau/,-0.0234769687964339,-0.0365706878992686
Packaging Corp of America,8.577,5.779,0.4451,5.777,1516,Materials,Forest Products,North America,United States,Illinois,Illinois,Mark W. Kowlzan,http://www.forbes.com/companies/packaging-corp-amer/,0.0770469101609832,0.0770202457172521
Oceanwide Holdings,6.945,3.364,0.41,21.708,1517,Industrials,Construction Services,Asia,China,China,,Dong Zheng,http://www.forbes.com/companies/oceanwide-holdings/,0.0188870462502303,0.121878715814507
China Communications Services,4.341,13.309,0.3825,9.007,1518,Telecommunication Services,Telecommunications services,Asia,China,China,,Fang Han,http://www.forbes.com/companies/china-communications-services/,0.04246697013434,0.0287399504094973
Hertz Global Holdings,1.284,9.132,-0.492,19.155,1518,Financials,Rental & Leasing,North America,United States,Florida,Florida,Kathryn V. Marinello,http://www.forbes.com/companies/hertz-global-holdings/,-0.0256851996867659,-0.0538764783180026
Fresnillo,14.83,1.909,0.4321,4.29,1520,Materials,Diversified Metals & Mining,North America,Mexico,Mexico,,Octavio Alvidrez,http://www.forbes.com/companies/fresnillo/,0.100722610722611,0.226348873755893
DSV,9.329,10.066,0.2477,5.726,1521,Industrials,Trucking,Europe,Denmark,Denmark,,Jens Bjørn Andersen,http://www.forbes.com/companies/dsv/,0.0432588194201886,0.0246075899066163
Alpha Bank,2.9,4.577,0.0457,68.424,1522,Financials,Regional Banks,Europe,Greece,Greece,,Demetrios P. Mantzounis,http://www.forbes.com/companies/alpha-bank/,0.00066789430609143,0.00998470613939261
FleetCor Technologies,13.433,1.832,0.4492,9.627,1523,Consumer Discretionary,Business & Personal Services,North America,United States,Georgia,Georgia,Ronald F. Clarke,http://www.forbes.com/companies/fleetcor-technologies/,0.0466604341954918,0.245196506550218
IDBI Bank,2.414,4.838,-0.5485,56.591,1524,Financials,Regional Banks,Asia,India,India,,"Mahesh Kumar Jain, CFA",http://www.forbes.com/companies/idbi-bank/,-0.00969235390786521,-0.113373294749897
EMS-Chemie Holding,13.614,2.013,0.4555,1.953,1525,Materials,Specialized Chemicals,Europe,Switzerland,Switzerland,,Magdalena Martullo-Blocher,http://www.forbes.com/companies/ems-chemie-holding/,0.233230926779314,0.226279185295579
Whitbread,9.139,4.368,0.5702,6.026,1526,Consumer Discretionary,Restaurants,Europe,United Kingdom,United Kingdom,,Alison Brittain,http://www.forbes.com/companies/whitbread/,0.0946232990375042,0.130540293040293
Albemarle,11.733,2.885,0.5087,8.161,1527,Materials,Specialized Chemicals,North America,United States,Louisiana,Louisiana,"Luke C. Kissam, IV",http://www.forbes.com/companies/albemarle/,0.0623330474206592,0.17632582322357
Taiwan Mobile,12.748,3.617,0.475,4.697,1527,Telecommunication Services,Telecommunications services,Asia,Taiwan,Taiwan,,Chun Ching Cheng,http://www.forbes.com/companies/taiwan-mobile/,0.101128379816904,0.131324301907658
NEX Group,2.694,0.694,0.1069,146.289,1529,Financials,Investment Services,Europe,United Kingdom,United Kingdom,,Michael Alan Spencer,http://www.forbes.com/companies/nex-group/,0.000730745305525364,0.154034582132565
Suruga Bank,4.415,1.3,0.3705,38.486,1529,Financials,Regional Banks,Asia,Japan,Japan,,Mitsuyoshi Okano,http://www.forbes.com/companies/suruga-bank/,0.00962687730603336,0.285
Compal Electronics,2.834,23.776,0.2521,10.767,1531,Information Technology,Computer Hardware,Asia,Taiwan,Taiwan,,Jui Tsung Chen,http://www.forbes.com/companies/compal-electronics/,0.0234141357852698,0.0106031292059219
Metropolitan Bank & Trust,5.54,1.967,0.3752,37.761,1531,Financials,Regional Banks,Asia,Philippines,Philippines,,George Ty,http://www.forbes.com/companies/metropolitan-bank-trust/,0.00993617753767114,0.190747330960854
Mitsui Chemicals,4.754,10.88,0.3624,10.957,1531,Materials,Specialized Chemicals,Asia,Japan,Japan,,Tsutomu Tannowa,http://www.forbes.com/companies/mitsui-chemicals/,0.0330747467372456,0.0333088235294118
TransDigm Group,12.086,3.284,0.4568,10.037,1531,Industrials,Aerospace & Defense,North America,United States,Ohio,Ohio,Nick Howley,http://www.forbes.com/companies/transdigm-group/,0.0455116070539006,0.139098660170524
NiSource,7.665,4.492,0.3243,18.692,1535,Utilities,Natural Gas Utilities,North America,United States,Indiana,Indiana,Joseph J. Hamrock,http://www.forbes.com/companies/nisource/,0.0173496683072972,0.0721950133570792
Banco BPI,1.647,0.819,0.3465,43.512,1536,Financials,Major Banks,Europe,Portugal,Portugal,,Artur Eduardo Silva,http://www.forbes.com/companies/banco-bpi/,0.00796332046332046,0.423076923076923
Taiheiyo Cement,4.137,7.372,0.6161,8.888,1536,Materials,Construction Materials,Asia,Japan,Japan,,Shuji Fukuda,http://www.forbes.com/companies/taiheiyo-cement/,0.0693181818181818,0.0835729788388497
Alstom,6.637,7.938,-1.1349,16.321,1538,Industrials,Conglomerates,Europe,France,France,,Henri Poupart-Lafarge,http://www.forbes.com/companies/alstom/,-0.0695361803811041,-0.14297052154195
Liberty Media Corporation Series A Liberty Formula One,6.823,5.276,0.679,2.995,1538,Consumer Discretionary,Recreational Products,North America,United States,Colorado,Colorado,Gregory B. Maffei,http://www.forbes.com/companies/liberty-media-corporation-series-a-liberty-formula-one/,0.226711185308848,0.128695981804397
Lindt & Sprungli,14.583,3.96,0.426,6.4,1540,Consumer Staples,Food Processing,Europe,Switzerland,Switzerland,,Dieter R. Weisskopf,http://www.forbes.com/companies/lindt-sprungli/,0.0665625,0.107575757575758
Continental Resources,17.271,2.052,-0.3997,14.373,1541,Energy,Oil & Gas Operations,North America,United States,Oklahoma,Oklahoma,Harold G. Hamm,http://www.forbes.com/companies/continental-resources/,-0.0278090864815974,-0.194785575048733
Vulcan Materials,16.446,3.593,0.395,8.797,1542,Materials,Construction Materials,North America,United States,Alabama,Alabama,J. Thomas Hill,http://www.forbes.com/companies/vulcan-materials/,0.0449016710242128,0.10993598664069
MISC,7.357,2.317,0.6232,12.517,1543,Industrials,Other Transportation,Asia,Malaysia,Malaysia,,Yang Chien Yee,http://www.forbes.com/companies/misc/,0.0497882879284174,0.268968493741908
Uniqa,2.374,5.667,0.1638,35.145,1543,Financials,Diversified Insurance,Europe,Austria,Austria,,Andreas Brandstetter,http://www.forbes.com/companies/uniqa/,0.0046606914212548,0.0289041821069349
Companhia Brasileira de Distribuicao,5.87,11.966,-0.1386,13.893,1545,Consumer Staples,Food Retail,South America,Brazil,Brazil,,Ronaldo Iabrudi dos Santos Pereira,http://www.forbes.com/companies/companhia-brasileira-de-distribuicao/,-0.00997624703087886,-0.0115828179842888
Grupo Bolivar,1.438,3.84,0.3939,33.656,1546,Consumer Discretionary,Business & Personal Services,South America,Colombia,Colombia,,Miguel Kotal,http://www.forbes.com/companies/grupo-bolivar/,0.0117037081055384,0.102578125
Hiroshima Bank,2.555,1.256,0.2817,76.432,1546,Financials,Regional Banks,Asia,Japan,Japan,,Isao Sumihiro,http://www.forbes.com/companies/hiroshima-bank/,0.00368562905589282,0.224283439490446
Yunnan Baiyao Group,13.056,3.401,0.4574,3.424,1548,Health Care,Pharmaceuticals,Asia,China,China,,Pin Yao Yin,http://www.forbes.com/companies/yunnan-baiyao-group/,0.133586448598131,0.134489855924728
Alinma Bank,6.011,1.11,0.4005,27.915,1549,Financials,Regional Banks,Asia,Saudi Arabia,Saudi Arabia,,Abdul Mohsin bin Abdul Aziz Al-Fares,http://www.forbes.com/companies/alinma-bank/,0.0143471252015046,0.360810810810811
Ferrari,13.589,3.435,0.4411,4.06,1550,,,Europe,Italy,Italy,,,http://www.forbes.com/companies/ferrari/,0.108645320197044,0.128413391557496
LG Uplus,5.696,9.87,0.4247,9.926,1550,Telecommunication Services,Telecommunications services,Asia,South Korea,South Korea,,Young-Soo Kwon,http://www.forbes.com/companies/lg-uplus/,0.0427866209953657,0.0430293819655522
Ensco,2.784,2.776,0.8742,14.374,1552,Energy,Oil Services & Equipment,Europe,United Kingdom,United Kingdom,,Carl Trowell,http://www.forbes.com/companies/ensco/,0.060818143870878,0.314913544668588
Assured Guaranty,4.804,1.396,0.881,14.218,1553,Financials,Diversified Insurance,North America,Bermuda,Bermuda,,Dominic John Frederico,http://www.forbes.com/companies/assured-guaranty/,0.0619637079758053,0.6310888252149
Banco BPM SpA,4.318,3.176,-1.8603,123.839,1554,Financials,Regional Banks,Europe,Italy,Italy,,Giuseppe Castagna,http://www.forbes.com/companies/banco-bpm-spa/,-0.0150219236266443,-0.58573677581864
EFG International,1.748,1.07,0.3444,41.638,1554,Financials,Regional Banks,Europe,Switzerland,Switzerland,,Joachim H. Straehle,http://www.forbes.com/companies/efg-international/,0.0082712906479658,0.321869158878505
Rajesh Exports,2.78,36.282,0.1728,3.476,1556,Consumer Staples,Household/Personal Care,Asia,India,India,,Prashant Jasvantrai Mehta,http://www.forbes.com/companies/rajesh-exports/,0.0497123130034522,0.00476269224408798
Wendel,5.822,9.163,-0.4488,17.204,1557,Financials,Investment Services,Europe,France,France,,Stéphane Bacquaert,http://www.forbes.com/companies/wendel/,-0.0260869565217391,-0.0489795918367347
Spirit AeroSystems,6.849,6.793,0.4694,5.405,1558,Industrials,Aerospace & Defense,North America,United States,Kansas,Kansas,"Thomas C. Gentile, III",http://www.forbes.com/companies/spirit-aerosystems/,0.086845513413506,0.0691005446783454
Terumo,13.148,4.633,0.359,9.12,1559,Health Care,Medical Equipment & Supplies,Asia,Japan,Japan,,Shinjiro Sato,http://www.forbes.com/companies/terumo/,0.0393640350877193,0.0774875890351824
Office Depot,2.461,12.323,0.38,5.54,1560,Consumer Discretionary,Specialty Stores,North America,United States,Florida,Florida,Gerry P. Smith,http://www.forbes.com/companies/office-depot/,0.0685920577617329,0.0308366469203928
Shizuoka Bank,5.079,1.903,0.2617,102.168,1561,Financials,Regional Banks,Asia,Japan,Japan,,Katsunori Nakanishi,http://www.forbes.com/companies/shizuoka-bank/,0.00256146738704878,0.137519705727798
Mercuries & Associates,0.56,6.068,0.0635,30.056,1562,Consumer Discretionary,Department Stores,Asia,Taiwan,Taiwan,,Hsiang Li Chen,http://www.forbes.com/companies/mercuries-associates/,0.00211272291722119,0.0104647330257086
Bank Otkritie,4.051,4.865,0.2063,48.34,1563,Financials,Regional Banks,Asia,Russia,Russia,,Evgeniy Leonidovich Dankevich,http://www.forbes.com/companies/bank-otkritie/,0.00426768721555647,0.0424049331963001
Foshan Haitian Flavouring and Food Company,13.982,1.86,0.428,1.938,1563,Consumer Staples,Food Processing,Asia,China,China,,Pang Kang,http://www.forbes.com/companies/foshan-haitian-flavouring-and-food/,0.220846233230134,0.23010752688172
Staples,6.362,19.768,-1.384,8.271,1563,Consumer Discretionary,Specialty Stores,North America,United States,Massachusetts,Massachusetts,Shira D. Goodman,http://www.forbes.com/companies/staples/,-0.167331640672228,-0.0700121408336706
Zhengzhou Yutong Bus,6.925,5.372,0.6087,5.058,1563,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Bo Niu,http://www.forbes.com/companies/zhengzhou-yutong-bus/,0.120344009489917,0.113309754281459
Industrial Securities,7.504,1.302,0.4121,17.428,1567,Financials,Investment Services,Asia,China,China,,Rong Lan,http://www.forbes.com/companies/industrial-securities/,0.023645857241221,0.316513056835637
Pacific Exploration & Production,1.621,1.421,2.4558,2.742,1567,Energy,Oil & Gas Operations,North America,Canada,Canada,,Barry B. Larson,http://www.forbes.com/companies/pacific-exploration-production/,0.89562363238512,1.72821956368754
Ihs Markit,17.162,2.735,0.1528,14.006,1569,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,United Kingdom,,Jerre Stead,http://www.forbes.com/companies/ihs-markit/,0.0109096101670713,0.0558683729433272
Bendigo & Adelaide Bank,4.223,2.243,0.3092,51.374,1570,Financials,Regional Banks,Australia,Australia,Australia,,Mike Hirst,http://www.forbes.com/companies/bendigo-adelaide-bank/,0.00601860863471795,0.137851092287115
US Foods,6.113,22.919,0.2099,8.944,1571,Consumer Staples,Food Retail,North America,United States,Illinois,Illinois,Pietro Satriano,http://www.forbes.com/companies/us-foods/,0.0234682468694097,0.00915834024172084
CCR,11.516,2.868,0.4917,7.545,1572,Industrials,Other Transportation,South America,Brazil,Brazil,,Renato Alves Vale,http://www.forbes.com/companies/ccr/,0.065168986083499,0.171443514644351
Church & Dwight,12.587,3.493,0.459,4.354,1572,Consumer Staples,Household/Personal Care,North America,United States,New Jersey,New Jersey,Matthew Thomas Farrell,http://www.forbes.com/companies/church-dwight/,0.105420303169499,0.131405668479817
Yamada Denki,4.8,14.361,0.305,10.483,1574,Information Technology,Computer & Electronics Retail,Asia,Japan,Japan,,Tadao Ichimiya,http://www.forbes.com/companies/yamada-denki/,0.0290947247925212,0.0212380753429427
BCV Group,5.863,1.2,0.3143,43.376,1575,Financials,Regional Banks,Europe,Switzerland,Switzerland,,Pascal Kiener,http://www.forbes.com/companies/bcv-group/,0.00724594245665806,0.261916666666667
Hankook Tire,5.874,5.707,0.7523,7.967,1575,Consumer Discretionary,Auto & Truck Parts,Asia,South Korea,South Korea,,Seung-Hwa Suh,http://www.forbes.com/companies/hankook-tire/,0.0944270114221162,0.131820571228316
Martin Marietta Materials,13.964,3.819,0.4234,7.56,1575,Materials,Construction Materials,North America,United States,North Carolina,North Carolina,C. Howard Nye,http://www.forbes.com/companies/martin-marietta-materials/,0.056005291005291,0.110866719036397
Intelsat,0.504,2.188,0.9902,12.942,1578,Telecommunication Services,Telecommunications services,Europe,Luxembourg,Luxembourg,,Stephen Spengler,http://www.forbes.com/companies/intelsat/,0.0765105856900015,0.452559414990859
Royal Mail,5.145,13.395,0.3023,10.951,1579,Industrials,Air Courier,Europe,United Kingdom,United Kingdom,,Moya M. Greene,http://www.forbes.com/companies/royal-mail/,0.027604784951146,0.0225681224337439
Orkla,9.062,4.496,0.5112,6.46,1580,Industrials,Conglomerates,Europe,Norway,Norway,,Peter Arne Ruzicka,http://www.forbes.com/companies/orkla/,0.0791331269349845,0.113701067615658
Saipem,4.491,11.035,-2.3086,15.067,1580,Energy,Oil & Gas Operations,Europe,Italy,Italy,,Stefano Cao,http://www.forbes.com/companies/saipem/,-0.153222273843499,-0.209207068418668
Aeroflot-Russian Airlines,3.183,7.402,0.5589,4.928,1582,Industrials,Airline,Asia,Russia,Russia,,Vitaly Gennadyevich Savelyev,http://www.forbes.com/companies/aeroflot-russian-airlines/,0.113413149350649,0.0755066198324777
Westlake Chemical,8.662,5.071,0.3971,10.89,1582,Materials,Diversified Chemicals,North America,United States,Texas,Texas,Yuan Chao,http://www.forbes.com/companies/westlake-chemical/,0.0364646464646465,0.0783080260303688
Canadian Utilities,7.861,2.565,0.468,14.005,1584,Utilities,Electric Utilities,North America,Canada,Canada,,Nancy C. Southern,http://www.forbes.com/companies/canadian-utilities/,0.0334166369153874,0.182456140350877
Suzuken,3.223,20.124,0.2442,10.606,1584,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Yoshiki Bessho,http://www.forbes.com/companies/suzuken/,0.0230247029983028,0.0121347644603459
Concho Resources,19.147,1.635,-1.4624,12.471,1586,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Tim Leach,http://www.forbes.com/companies/concho-resources/,-0.117264052602037,-0.894434250764526
